1052	22996
4711	6687
9959	23514
5277	15056
5432	15049
11103	23307
6204	6204
5066	10110
1443	1811
33239	33239
14622	22405
18408	18538
28704	28704
8960	9232
8717	19811
15400	15400
75185	75185
61	9029
27131	35088
34277	49622
2993	17186
16186	32947
1677	8569
5413	45168
4944	5588
2848	35215
14154	63631
147	12048
219	14633
9399	19673
10118	29923
45663	45663
217	14041
23834	68219
154	8035
5980	8961
3972	5211
35384	75496
8124	26428
1990	29490
226	14611
4936	23197
50299	78753
6283	10749
8398	8398
5527	5862
56034	56034
3282	15753
6158	17677
4677	41868
52745	52745
47359	47359
16559	17150
3354	17050
16105	65563
1129	2816
24366	47608
3382	31495
2863	35371
3524	22788
4628	8009
38367	40550
9665	40389
2396	6518
2795	2938
5751	16484
9489	11987
217	4234
1701	9720
10481	20744
9999	30311
1091	8671
7945	13941
29448	31636
5530	19034
1990	27346
435	11330
32819	41027
4193	17049
19356	35090
24073	42455
2968	13595
65452	65452
16841	17880
6766	15421
13699	66738
8800	11626
8561	30871
31098	31098
816	12515
33697	59093
8103	26580
7311	45803
15197	15197
9262	45807
4888	10230
48654	48654
2788	30387
5808	48322
9366	11231
8503	33140
8150	9171
54895	54895
677	1475
21566	21566
14153	36525
61551	61551
5247	30288
4127	18825
53858	53858
10268	23548
2413	31623
49	8275
6158	8171
3502	19202
786	12571
5809	19457
5755	11675
5730	21690
6446	13987
37	136
3959	10665
44868	44868
43560	43728
2617	33765
2858	3250
2534	16652
11623	42475
14149	63618
15544	28961
61275	61275
16472	21349
1149	6020
58362	58362
6023	10657
5948	11470
2393	2393
6556	6935
16411	17101
6207	6234
14019	28156
9686	12179
8724	24059
398	2425
4786	22564
2483	7191
3729	39665
1371	25296
3491	4262
7844	45770
3122	11226
5423	17012
135	5554
8314	13147
2887	5840
7693	52667
4960	16180
2579	6989
15070	18448
3084	17973
713	5467
37960	44618
226	14242
6230	11895
1325	9284
57843	57843
81950	81950
2416	9492
4588	25468
17929	61443
5257	16136
8789	28122
17077	47550
4918	11441
22308	32910
21581	69803
9005	22360
41237	41237
1694	5685
6422	7298
9750	44354
193	9738
18018	18018
5729	10499
6333	6766
3110	10113
4795	11271
3037	13520
2220	9960
2559	5706
8622	12030
35025	49224
5143	10704
5257	12114
18486	57515
61644	61644
6154	7070
2494	32470
3398	38585
16559	52896
12204	30151
10670	12061
17667	22761
88	10107
35467	35467
5957	20401
5349	23829
5472	8002
23302	23302
2539	10023
14500	29603
9040	16736
8715	8853
18008	37235
19701	36833
912	13403
50812	50812
18452	18461
2943	35855
3758	6104
5264	27234
9876	14292
2904	5685
5128	10910
10169	22138
1811	5512
3938	17714
3772	19536
9890	21865
2466	2466
3360	30956
41686	47674
4194	8210
62404	62404
7967	10000
10613	17796
1653	19634
5659	12947
6433	12602
6944	19673
24151	24151
9003	27008
22671	70436
8151	18456
2747	5512
1042	22887
11894	58691
11113	16050
24432	24432
9140	19534
8178	8911
4843	7677
30276	70708
9472	28581
17372	17372
16327	33480
345	16421
12040	23246
8273	27098
7884	11251
5057	13312
78571	78571
13106	25318
41627	41627
20687	20687
1937	64932
11430	12642
11099	23414
3385	15108
77846	77846
6584	8108
25893	25893
19666	27198
2526	5523
2508	2508
15611	26998
23798	24661
154	2504
226	14576
57677	57677
502	18361
55636	55636
19356	53151
2133	4944
4404	10081
18305	59689
27910	69830
7975	38613
10953	18282
10021	11910
69133	71709
2511	6073
8873	42871
1454	1454
5652	27277
5029	44578
2193	30423
11059	30743
32771	32771
11366	15019
508	5493
1552	6158
8483	8483
6618	51330
2744	15811
16050	33387
3482	38910
10324	44426
6470	50768
40783	40783
5966	7993
11798	15695
86	4796
55512	55512
11994	29292
2521	33040
1783	1783
5006	44361
22119	22119
31968	31968
52293	52293
12441	17273
8191	13273
1531	1531
50343	78759
2494	15287
8582	10935
342	2529
1971	4448
3483	37625
49969	49969
27451	30117
51203	51203
1944	29153
22597	36220
19741	34389
2483	10314
5593	9374
61691	65932
52784	52784
30567	41379
43256	43256
5808	12114
2644	10655
262	15284
509	13352
63138	80422
69286	69286
50	1210
5494	5494
3139	11328
43830	43830
7800	30803
2499	18885
3986	29271
9720	56767
1131	4902
11617	14105
1374	1518
5641	13442
2798	9174
1067	23082
4564	5564
3015	6350
4884	8292
45300	45300
74061	81458
19577	31429
19236	54568
2503	4450
6788	8190
29185	29185
188	413
2786	5926
1122	22749
8305	43685
2503	12486
25	5391
10670	38112
478	478
57931	57931
601	5383
1693	6604
2206	5137
23235	24530
5079	41780
398	1631
12515	23330
405	1116
6234	12329
1602	26913
3374	16186
6513	51031
6433	11512
7846	14214
145	10817
12217	60915
19217	21924
5960	8451
80371	80371
744	15272
18786	27965
29402	29402
2359	2550
5315	46071
14424	24993
3245	3852
4880	6513
4291	16893
413	5641
11700	19503
3633	5013
195	8057
9206	31545
4906	9242
13082	61127
3403	27347
38653	53806
9743	56791
22409	35150
16666	20148
24846	24846
64015	64015
92	10288
2244	22989
5591	47415
2549	33295
15086	32550
24201	67890
12542	57206
4797	5993
5270	18919
4805	4846
354	5828
38901	51074
21956	33113
1260	11401
1365	9324
64637	64637
11198	52141
1581	12398
3470	38833
70	6169
1129	23537
5513	11431
2271	12517
5725	6585
8816	47441
833	5139
24279	47406
2003	3338
241	1129
5709	10786
11	5478
405	1900
2084	2491
3521	14938
55207	66948
18503	56008
10726	45249
11298	12540
43	7854
819	13241
35254	49125
13487	30370
9553	56544
4564	6314
41378	41378
21438	21438
805	11168
61260	80209
8520	24125
12053	55935
5837	34645
16880	26717
73695	73695
2830	5738
37	1109
2138	23485
72890	72890
2985	19042
2506	8890
13771	63032
9324	39130
4254	29847
14391	23226
1811	13973
21092	69501
1782	6743
3068	5350
2890	19924
228	941
14999	41746
6601	11650
2899	16168
786	12194
14056	35769
4088	15753
8514	19553
12820	13681
1329	24825
5102	25910
11679	26653
272	15355
292	8144
5145	45055
13740	29152
15417	17150
3701	51434
10565	42754
168	12495
22651	32172
18148	18629
1710	8081
1631	27051
13073	50238
3078	9321
6539	15518
1038	15608
5322	29991
4871	21826
12971	16840
2546	6178
2446	17629
8571	11629
37	6866
27723	72879
36367	36892
55186	55186
5856	15375
11551	25364
59416	59416
10935	24172
5798	12208
2499	77442
3701	15552
1465	12162
4656	25464
9190	44540
37	7546
398	2608
37527	37527
3170	37661
2512	6714
4136	40671
9298	12952
7326	7326
61505	61505
222	5856
78855	78855
16136	16359
44841	44841
78987	81886
20189	46350
12319	45896
7846	46971
13102	50510
11542	39624
59269	59269
67593	80881
3362	34683
1640	9099
42604	42604
3128	22136
3386	17248
7838	10813
13237	29394
3241	15851
9720	14500
5895	8574
2010	2386
5301	5314
3482	7782
17267	19897
10174	50516
3730	39621
47457	74443
3139	30989
605	15635
70831	70831
2809	4805
52	8718
398	1366
5285	40877
22651	36337
25462	27511
7174	10225
6268	8826
40018	41320
3407	12808
996	5513
5924	6507
13118	17840
5588	8233
529	3098
10975	38549
10646	37197
61	9222
2686	20639
195	324
649	11649
19043	27178
3392	10230
19957	39098
34012	34012
9959	23548
5336	8363
48675	48742
9114	55614
17976	17976
3787	5513
26803	42348
3694	22528
1835	5403
6624	27127
7988	12068
174	2822
2147	5512
3069	25752
1221	13299
8206	10322
9266	55924
286	7832
1852	5239
1454	15255
10389	11703
15806	65311
6027	21911
12038	17134
63213	80431
3312	21537
1451	25862
545	17010
5617	17089
7819	25255
3030	31468
3290	39649
7242	7242
2303	6494
5067	8273
2378	8067
9257	15639
643	11908
9882	26993
1480	12042
2965	15112
4381	23968
42786	42786
5939	6506
41321	77011
4897	27511
61036	61036
2738	17399
5934	31641
381	4670
4876	15722
4709	5834
3084	11894
6560	8311
1856	19048
812	812
2084	9876
12132	17826
12108	23830
62312	62312
0	34
5504	8363
1944	5006
3483	37171
21898	56008
4017	15143
60590	60590
9004	29344
11788	31184
9091	27891
4357	21271
73040	73040
5776	15757
2344	15733
115	11045
2553	33381
2809	23119
25493	25493
8002	51662
5650	39669
470	11324
10182	13533
319	16097
37	6987
25840	31708
6172	49933
2818	10769
11635	60137
3234	19356
2150	5418
6357	22363
11769	24736
2260	30102
5654	47630
13004	61844
14208	21656
6279	17648
61395	61395
67430	67430
4832	6158
4110	40632
163	9444
2858	28893
8961	21805
35676	75582
504	18367
33323	47570
435	17921
4971	9975
1347	12063
2267	2267
219	11781
8789	11430
2788	17567
10429	23094
7954	26058
18074	33421
55710	55710
67995	67995
5020	18531
8190	53680
1024	22150
3139	18223
22465	70316
10204	31038
4863	12645
8656	29488
17263	65251
2335	8520
8454	54101
4930	12885
29922	73688
13951	17955
10555	58276
15361	22236
46213	46213
519	14589
22666	70424
9197	39970
11117	13288
5453	8088
41001	41001
66552	66552
5798	6208
7620	7929
5088	5468
2827	34875
8654	16423
9637	9637
1955	5017
13050	17944
1334	4447
4982	22720
64370	64370
19178	29132
2252	23768
11298	66746
7516	8992
5299	5557
15610	21452
226	2084
552	53689
3092	5329
3907	40158
29475	52823
11970	16736
12372	56713
4950	43966
5685	16796
8909	28008
33584	64759
5552	11395
72778	72778
3921	3921
8653	17040
4797	14868
4261	12008
80331	80331
4865	7547
13945	18176
11894	56782
18301	27486
4724	19522
12034	22115
71020	81197
14728	37507
1836	2483
5526	5577
203	5942
15917	17040
5027	30808
5257	5285
59819	80019
19554	26202
7385	11205
314	16068
11204	11882
10012	27731
79422	81941
538	8360
2499	12510
53970	53970
9474	56416
11059	23086
25492	25492
5939	48853
33223	33223
26990	69226
9263	15822
2515	9192
71375	71375
2626	5143
4805	42500
8025	22857
2465	11828
8528	8528
1632	4983
1570	9284
5666	13864
2346	2500
25867	25867
9482	20386
38205	76252
5865	9834
3278	14126
43056	43056
10268	57635
60709	60709
32063	36438
5211	45424
73731	73731
9442	17648
1761	18726
4723	21140
7785	18838
19917	20628
22457	38912
2827	15619
4448	8674
78160	78160
12723	24380
20523	31636
73338	73338
223	13939
12389	18411
3130	37330
2184	5924
19380	19380
209	13703
20581	29137
5768	8954
71676	71676
8917	11529
5695	27198
706	20146
20410	23406
12169	15635
226	14178
4802	5992
4889	43489
4499	4499
12389	52770
4234	5554
328	16225
772	1301
7819	35919
1781	28113
3937	37746
2828	5739
41105	41105
8581	37265
69554	69554
3514	8715
7824	21501
13711	50856
47832	78384
5527	11785
71	9693
33060	74777
19045	19536
9964	11521
39973	39973
2522	11013
4973	5780
385	6400
62852	80386
8729	8739
6235	12780
4056	4056
43619	43619
10432	30330
2487	8221
5977	6446
2565	9148
3134	5718
5965	44960
381	3667
5390	5613
4383	9030
21088	37970
221	3140
25244	48893
12247	26424
1520	26341
22651	24226
17587	23184
2487	11647
1450	6344
6210	12472
8764	17726
2964	7571
15523	63032
21457	31713
2537	8044
7812	9055
1935	5529
10564	23573
4454	17848
14862	14862
1935	20121
10493	35891
2912	31926
2482	31914
4454	25940
11795	27391
359	12061
2534	72430
30657	36632
18119	29234
2738	15789
6247	37358
635	16317
3134	37361
17737	43514
41738	41738
27178	36090
5918	48731
26322	27147
4933	10270
4967	44074
6099	10804
4827	4936
2235	2279
5520	47114
66	6707
3772	25351
35039	35039
3124	17702
6991	6991
8576	42375
385	15647
4937	10510
7799	7917
9437	21949
3280	36939
12376	31635
26571	72343
61375	71512
9365	12754
79834	79834
16998	66306
24295	48286
2499	5290
10926	50363
3024	9323
8950	20348
87	2794
8911	15463
5312	5312
61087	77421
40151	49878
3280	3781
14500	24184
70653	70653
1614	26983
9323	16724
50	8486
780	780
49382	49382
6879	51887
41190	41190
39786	41971
7201	22006
1230	12366
4076	11113
5706	7451
398	950
16445	45333
4355	41267
45972	45972
6509	13848
5257	45682
64853	80583
1701	27593
6539	18299
5706	6855
9062	9695
6322	15186
659	4984
5438	16593
4885	10851
29511	73558
265	15347
28587	28587
23321	43373
35221	35221
6673	50332
13310	13310
253	5212
5102	18275
10024	23037
6140	13378
13533	42128
324	8289
4550	14445
17402	38501
381	4722
8616	47021
5513	12184
11384	39014
3118	3767
6128	16888
2801	25217
2806	7917
3457	9875
26377	26377
1871	9695
2098	10376
1451	25826
12372	14747
6214	17173
7996	13457
385	3701
13147	62216
26290	41746
15753	65261
5943	24022
5027	44530
12888	17586
23260	23260
5496	38140
7931	21915
6214	10586
6692	13669
3591	3591
121	27618
5695	27337
54298	79313
192	10968
5689	36202
7153	9180
13147	66640
3705	38515
4118	40646
2764	34258
1563	15443
10931	68175
62	5516
39972	39972
3100	5383
9088	9088
5316	9228
1625	27031
8637	16737
9190	42664
10196	12596
4803	6653
31245	31245
12599	12599
61649	61649
11019	20927
2487	15757
188	13078
1422	5244
3084	3372
12898	52069
50909	50912
381	3265
2701	5918
2494	32549
4870	11686
13075	19205
4823	8072
27809	38413
6732	7320
6581	9076
52790	52790
2170	5593
34218	34218
8218	53776
6251	12767
1979	10766
19521	26802
3166	20620
16714	17483
342	5336
75859	75860
5511	35246
8948	39786
55959	55959
4560	10202
24569	71432
5049	81665
55882	55882
6234	11061
6474	37822
42885	59875
38130	41979
10555	51287
13692	27352
6089	10943
9342	9807
2436	3937
5590	8177
2392	31456
59470	59470
3930	30859
5211	14843
12203	21291
5526	8050
2625	4990
7970	30270
1695	27571
3035	10698
31103	39670
9677	26025
9037	23624
5565	18352
6489	43337
13558	43177
24172	24175
53076	53076
60502	80092
5992	8582
52999	52999
3482	38908
11918	42648
1308	13734
2288	30889
55821	55821
17078	17837
2423	2680
62379	62379
25441	25441
37593	74302
33434	69773
26597	26597
18674	32775
12345	18176
8365	12330
4941	43902
10327	10432
8	5358
12953	59844
5366	16316
11851	25063
34220	42450
8588	42427
53449	53449
18315	23778
10356	14361
10207	10207
2494	23863
88	3326
47721	47721
48187	48187
18675	57598
10118	32722
6351	7964
38298	38298
49165	49165
354	5812
1597	26872
3098	8089
4017	37305
12129	60790
3275	38058
21434	43929
6490	8207
9365	11221
831	5845
131	11549
4196	6178
2299	4017
1248	3888
17314	17314
1960	2150
19117	68070
35420	36218
213	51181
1067	23075
5299	20635
38389	38389
21	1627
1404	6513
5048	5203
8654	28804
5986	15026
21328	32422
28048	28048
4805	5291
5879	12221
3545	13558
13276	49850
32937	32937
10333	33304
1770	15405
4866	43353
6620	17078
6393	29707
5133	12355
4826	8960
6790	15703
2494	17420
10504	14544
8004	10916
8992	45838
10250	42417
32380	33897
6440	8169
4294	4506
5937	48829
2069	10613
2491	5123
5949	16819
4836	39621
3188	28989
5420	8461
2833	5709
4872	10524
2499	18448
309	15972
2705	20702
68175	74729
5300	23866
9324	15186
286	9533
3758	26401
6317	12390
398	2139
5748	18222
5342	11905
2515	22179
10146	57480
2289	2289
2552	13837
24593	29797
11840	14226
2498	32029
316	2494
34360	34360
100	6269
12888	36783
78077	78077
1579	5672
552	21611
6017	37366
5808	37507
6692	10795
5552	5986
21176	30011
1483	11499
1501	6651
12185	28981
25193	28992
18087	26354
18155	27000
9561	9614
16477	34023
9005	24672
66557	66557
4970	44087
12389	25448
2974	6612
13344	20137
4012	26233
11401	44297
21992	70017
5886	26391
9122	28547
285	9301
95	5349
5992	6429
8135	15421
2575	33511
4110	18015
3506	41746
4515	5607
8042	25255
6295	32363
4260	40973
26897	72419
13954	20267
336	404
635	5466
9432	9611
7311	14817
4028	12888
12082	27269
2828	5179
51646	51646
2948	35903
13224	27685
30028	34046
155	12241
7812	15041
2701	12629
9508	12303
5477	11347
34450	75209
10848	15397
44098	44098
3291	17689
12516	66738
17338	17338
2491	5137
5026	10950
5577	7738
20789	29022
226	14218
1439	6539
21642	29960
6436	6469
4865	8561
335	4052
5078	5996
8992	25395
4891	10786
11137	14025
16711	20459
15025	16124
835	21456
16442	65841
1717	5937
22777	54725
5934	26163
66929	80816
2958	8588
1067	19045
8	5334
10103	10618
1050	10848
5971	48941
19457	46825
4925	16945
9329	15508
19086	39608
226	14475
1308	5969
652	7249
8688	13948
3084	10781
77316	81748
6470	13337
25134	45372
7954	31491
6561	13393
18539	56293
5291	5659
4715	20134
2939	5718
3141	5070
3482	8034
21234	23608
1914	15774
5725	21238
3110	22000
22681	41202
3159	37572
17070	53031
13775	20864
1723	10012
22787	22787
9840	15819
61999	61999
3852	15713
10297	10297
62563	62563
2974	11902
1347	12061
9	50
4908	8960
10093	17813
6707	32603
3309	8766
757	10292
2410	11001
77940	77940
6450	6450
9222	12472
9588	25908
5350	5381
11773	11773
18737	46829
4973	18150
28830	73312
2749	34168
4223	69853
26135	26135
10425	16055
41854	71598
24739	29216
5985	6007
3694	3694
8568	11328
6750	14226
6344	29383
26050	26050
2515	11833
21009	27773
79986	81979
5418	6985
30636	30636
3483	7260
18408	18570
219	1302
26774	27708
10587	18992
52055	52055
75268	75268
9258	39045
96	8651
8081	8083
16359	21274
11961	28590
366	3407
1814	28250
13216	24373
10544	46227
6458	12515
15899	30521
398	1403
11	978
2494	17082
5171	25821
754	5569
5097	23142
24343	24870
70135	70136
4941	33345
6216	10356
11850	26052
13378	16124
7695	52685
56803	56803
19415	23428
381	3847
6097	36861
18477	18477
3658	33383
6093	49614
16186	19768
342	15841
3127	4741
9751	25023
6130	49799
2498	32022
46941	46941
17880	28706
3432	4805
2502	4730
5598	26761
5111	18021
3120	8589
9410	56296
3308	21291
5041	24905
421	1302
996	22575
8624	54577
1509	5466
4320	13197
24928	24928
398	2050
12750	23715
6011	49232
3409	38651
14777	21240
10041	22301
5520	7348
7818	25783
8674	25920
7944	11005
18155	67407
3156	8025
5418	46587
12025	21781
59308	77116
22890	60108
5652	41342
2811	8821
12699	32062
13189	66746
18838	18838
47634	47634
2330	8504
2335	10182
35090	75419
3409	4296
8593	13929
3409	14106
5420	17273
1210	5466
28826	28826
13072	19941
16434	47870
405	1273
43554	77540
3069	11118
11	5501
8121	9863
1553	6630
38887	38887
3678	4183
5608	10028
68523	68523
70441	70441
3905	8818
14985	19162
4936	31511
11511	26445
4269	22651
3572	3572
2288	14119
11561	23873
11674	39504
70790	81177
15126	15126
5641	17453
9339	32715
8048	10700
12362	25283
13837	16770
6067	26411
16552	45333
21133	24510
30652	30652
6052	49370
6638	50200
2828	18751
6500	45796
106	10760
6322	15171
1293	9027
74488	74488
17	55
21888	69928
1719	5589
643	19700
219	14414
4826	42858
23993	23993
6353	16050
194	381
10504	22319
4939	4939
1371	6666
14954	14954
55835	55835
105	2826
19139	34808
3711	26526
15156	23115
10978	15348
9177	10426
2786	5390
4935	6355
5765	48207
12254	14622
3482	27278
10370	10370
23251	57151
1548	4823
11298	47123
226	14825
1123	23473
147	4316
5511	18845
3852	25953
37	6943
2493	26937
18808	67838
6117	10428
79918	79918
967	4878
11447	37723
4120	40649
24811	24811
23152	38459
5057	12204
13084	15796
47743	62225
67034	67034
47794	47794
8066	13106
9192	15090
16999	24339
4805	33424
4566	6318
401	18205
3165	14130
2575	17235
5942	27555
5094	33387
1836	26532
14955	15049
33714	33714
11788	27504
4183	5836
6252	50196
9313	18220
80157	80157
421	17806
27920	27920
398	1114
15199	16700
655	26876
13207	50828
226	1627
1624	2423
68176	68176
1042	15933
17073	24348
12185	21456
848	21638
11097	16906
405	2133
2483	10992
59224	59224
7839	17273
5165	13926
4885	9478
3027	18156
926	22181
3312	10986
71636	71636
12860	37532
962	3076
3010	22431
17805	25920
1463	2494
2359	6651
28045	28045
51390	51390
398	2063
5896	13973
221	3003
16742	19180
134	11631
4824	9368
2042	29759
2095	10356
5222	10389
6193	49965
1531	2542
6140	8391
3569	15714
401	17268
1283	2881
36562	36562
77905	77905
1334	6200
6620	49693
2498	17304
4446	41418
76500	76500
5299	10455
5483	46886
4927	13981
5755	39014
11750	12169
2949	5235
4824	10421
11395	11908
361	3524
62251	62251
2494	7569
2509	5516
2225	11750
7975	10249
30146	73061
18944	21084
9751	32910
13323	19554
245	15106
219	1037
6574	37607
13839	33364
2416	2494
3002	3280
453	1606
14059	63429
10546	38611
1569	12637
409	5588
7005	7005
3524	8715
3407	8988
1448	9256
538	13188
4859	43255
19462	26001
736	10245
57975	73552
40905	50477
5251	10069
2383	13475
5386	28590
5914	28883
10682	11990
5537	24588
6363	14500
951	22320
57	8790
4805	14616
77735	77735
65305	68693
3576	39281
10628	61721
41490	41490
2791	7889
2553	28376
25	6229
60620	60620
1308	17361
5695	47831
21973	39394
21546	69787
43	4805
3729	29689
10762	24367
5942	16186
5466	10883
19268	22000
3670	19148
20131	39009
5123	8103
10000	57247
9116	30573
5778	22547
11193	11193
10428	57928
2753	3939
9882	33393
5	2830
11402	28152
8067	20008
17763	28210
7962	50145
74745	74745
5275	37507
66286	66286
54962	54962
11099	12114
13576	62808
12376	17101
10483	66746
2532	33177
10640	27336
2285	5706
418	5014
2838	7802
2158	4261
5971	16666
779	20752
1112	1327
2507	2517
1264	2362
5742	22107
63884	63884
21584	21584
2196	20919
5013	25633
6344	50516
6295	20340
18162	44328
4225	12501
5264	19620
5296	45886
2897	4832
17807	18510
14625	14625
6234	15463
5402	6491
1248	6376
7385	7703
59076	59076
4921	32120
10943	33046
64780	64780
668	4133
4333	5690
744	20558
842	21581
245	15092
16197	18884
11304	15020
59513	79970
18768	67793
8308	16313
13976	28472
5230	8675
52270	52270
6567	16070
4826	42824
732	8748
963	7912
3322	3387
3483	12399
8552	10698
8834	11980
62550	62550
55187	55187
5685	21958
5629	31310
11635	60146
11544	16562
6284	15448
5776	9766
13048	13048
17273	34255
11750	31436
879	4353
4823	10016
13181	35254
1007	12227
35090	42251
4353	22612
3115	37186
2119	30159
546	10704
5896	6466
4477	8056
81340	81340
28490	73184
32013	32013
2509	7967
57386	57386
8560	15557
4455	6639
5570	8074
36964	36964
4472	6714
1761	8064
144	5656
14663	18880
52	8654
2852	8732
2608	8162
17355	17410
283	11271
494	18328
4450	10592
7068	26036
6053	10013
17333	26960
20075	20078
2101	5154
45001	45001
11727	60321
16168	31540
2499	6483
44492	44492
7620	59991
39	5151
6099	7163
5016	19436
4677	42076
11630	14007
4826	27288
516	2247
4923	10013
5588	10006
381	3967
2458	5029
4999	25152
879	2848
3689	8485
265	15351
6144	32927
53250	53250
59	8896
3853	22489
1900	28874
29761	33305
17179	23889
2517	5512
174	174
5537	23911
1766	25553
6011	23330
11097	15952
7864	10152
378	12135
4975	5845
40559	40559
1614	5780
49923	60428
15550	24958
3201	10148
3125	23972
12042	24079
4809	42676
3139	10118
45813	52202
5865	14979
3064	10663
39755	39755
63839	69704
56167	56167
8937	43179
8077	15214
23500	23500
22697	56396
1124	17169
46436	76642
21079	28634
9333	27355
13085	15753
49	1866
16539	42417
9208	14213
4936	5390
20769	40794
274	15507
3084	5105
1577	11588
45328	45328
10829	12252
10642	10642
744	10604
9240	9240
5856	18278
9177	10772
5474	18784
9638	17116
1513	16542
15306	64836
5629	47517
5849	48510
31592	36665
72164	72164
3396	19438
19043	67215
9323	15722
687	20072
6069	10348
7432	27332
4741	4828
3483	23293
4682	4682
2745	15952
2852	8717
439	17970
3482	13266
20918	27833
13861	63188
245	11912
9239	15728
30443	73859
3439	27176
18121	67366
3502	3502
4859	11193
55996	55996
6158	26388
2258	4042
1835	8215
14113	19946
7601	25402
2860	12854
67177	67177
8658	22779
16452	37943
4083	37613
3339	5652
1329	6408
5627	8057
31054	31055
529	3118
4852	5017
962	1020
5211	25582
2826	6123
10833	17909
3994	9758
4944	5865
1028	22736
48458	48458
41901	41901
1283	10698
3938	5245
5520	22593
10191	39820
381	4783
2499	8368
5097	16885
10436	10848
6158	14161
1439	25761
64786	64786
5211	45435
54572	54572
8649	18755
7483	24921
3938	19418
14790	64097
6879	11765
32746	32746
5588	47409
6688	10246
103	4834
6712	27023
26713	37382
5066	15069
51	8580
321	12169
1944	29177
21734	69864
3238	5480
5738	11934
17	62219
18224	67454
14736	14736
20752	69301
1839	8637
67849	67849
4823	5570
24770	24770
141	154
17685	20913
17892	37007
5513	29498
6509	18005
2540	24280
55671	55671
4410	5569
22279	40260
1066	16739
77119	77119
3358	12616
11910	31636
24250	38088
3118	3421
5925	18150
7501	20052
12141	14147
28010	46705
372	12699
5816	15215
1865	3156
46206	78035
2483	19746
17166	42801
16972	32494
45867	49703
2494	28086
9264	22926
79416	79416
4214	39983
6802	59214
51519	51519
57870	79813
5715	47886
3525	22651
3275	10947
4930	9697
3062	9208
13954	52688
77266	77266
381	4555
3555	14015
6234	19475
6554	50597
2494	16842
2954	31372
8190	9387
2484	31799
4858	11659
15752	65244
20367	20367
8657	12382
14130	48536
32132	74435
13543	21301
18363	18414
7703	19904
3548	5270
5100	19300
3901	4517
4764	5588
8176	17157
3852	39972
18225	38949
2170	30318
5431	5565
8899	9964
7867	16667
1123	2608
4858	5955
2979	36180
5591	45824
5511	26895
18613	18613
27818	30860
3130	33482
14458	17116
12022	13781
13538	22671
1651	4478
7920	28058
1367	23273
418	17686
23390	33424
6099	35754
2856	10973
10546	14693
4085	13683
5719	19215
50905	50912
78883	78883
44294	44294
8174	12604
8840	19213
4193	25351
27322	42049
74326	74326
47743	48221
2413	2529
6053	13204
102	8823
3589	4888
2386	12348
3482	6265
195	403
5659	13089
5154	11166
43616	43616
16229	36104
2423	2678
22861	50286
13197	25112
4795	19438
3698	39541
2483	5184
21543	28031
3409	4828
2701	3482
9140	17793
398	470
1175	13403
11991	41854
64282	64282
15099	50453
14938	53372
28523	28523
3514	8726
49240	49240
5651	47566
3561	7999
1351	11137
2101	16452
61	9191
100	10596
46657	46657
15338	15370
2494	4476
1559	6443
199	5466
5089	5225
2818	5451
6447	13803
15386	21000
1641	8819
15394	15394
842	21510
36068	40173
2010	5123
10627	12860
10490	49984
366	5312
2797	6466
269	1575
5027	44532
2235	20459
8560	16111
5210	5349
5795	23871
10890	12430
7620	7782
5723	78045
6376	16877
847	59853
2504	14805
2431	5828
6140	18407
11145	38143
24520	27785
15635	21139
1900	2869
5083	12130
